Days for shipment (scheduled),Order Region,order month,Order Status,order hour,order day,city risk score,category risk score,Shipping Mode,Market,Order Item Total,actual_late_risk,predicted_late_risk
4,12,3,7,4,0,0.5084745762711864,0.5492640692640692,3,2,1.4734045731232333,0,0
4,14,7,5,5,6,0.6,0.5497128426540671,3,4,0.37363504809555564,1,1
2,18,7,2,22,3,0.6066666666666667,0.5515294974508376,2,4,-1.2929298041781652,1,1
0,17,9,1,11,3,0.6,0.5453419768373516,1,1,0.7236753349119374,0,0
4,15,12,7,4,0,0.5669291338582677,0.5480694980694981,3,3,0.09065390229874658,1,1
4,11,3,6,2,1,0.626890756302521,0.5492640692640692,3,3,1.4734045731232333,0,0
4,12,3,5,19,1,0.5826446280991735,0.5455669122890421,3,2,0.20319654546234436,1,0
4,20,12,2,7,1,0.5377358490566038,0.5492640692640692,3,3,1.6400110705035211,0,0
1,18,5,1,8,5,0.48663101604278075,0.5474660586589284,0,4,0.10673136848457293,1,1
4,3,2,2,19,6,0.5491419656786272,0.5492640692640692,3,2,1.6400110705035211,1,1
4,17,7,7,7,4,0.625,0.5448619976625011,3,1,-0.4749752329463198,0,1
4,21,5,7,8,3,0.49437148217636023,0.5480694980694981,3,4,0.12397520177480417,0,0
4,3,4,5,7,2,0.3925925925925926,0.5448619976625011,3,2,-0.6157576724176814,0,0
4,12,3,7,10,0,0.483739837398374,0.5515294974508376,3,2,0.14030256687727857,1,1
4,13,11,7,20,6,0.7101449275362319,0.5448619976625011,3,3,-0.6374165678921005,1,1
4,21,7,6,19,5,0.5443330763299923,0.5448619976625011,3,4,-0.5399517286051377,0,0
1,1,5,7,19,3,0.5288461538461539,0.5455669122890421,0,2,-0.33827457102359154,1,1
4,3,2,7,2,0,0.5303776683087028,0.5480694980694981,3,2,-0.12593454429562778,0,0
1,12,1,5,17,2,0.5826446280991735,0.5449667654360535,0,2,-0.8173515720675048,1,1
4,22,9,5,7,3,0.5590551181102362,0.5448619976625011,3,1,-0.7132225112048247,0,0
2,13,12,5,4,2,0.5185185185185185,0.5480694980694981,2,3,-0.27588039193788694,1,1
4,3,4,0,4,4,0.5283230510375772,0.5515294974508376,3,2,-0.2061556136028282,0,0
2,3,5,6,3,1,0.5492957746478874,0.5474660586589284,2,2,-0.5885175375860764,0,1
4,21,8,1,0,4,0.5443330763299923,0.5448619976625011,3,4,-0.7132225112048247,0,0
4,8,1,2,6,3,0.5428571428571428,0.5492640692640692,3,1,1.3734406746950605,1,0
4,3,5,6,1,5,0.5885462555066079,0.5480694980694981,3,2,-0.15925584377168536,1,1
4,12,2,2,8,1,0.5015511892450879,0.5453419768373516,3,2,0.8736211825541966,0,0
4,17,9,6,5,2,0.39361702127659576,0.5449667654360535,3,1,-0.7507089731153895,0,0
2,3,4,2,1,4,0.5283230510375772,0.5453419768373516,2,2,0.673693385697851,0,1
2,12,3,2,9,3,0.46153846153846156,0.5515294974508376,2,2,-0.25946964194953864,1,1
2,7,2,1,9,6,0.5340136054421769,0.56957928802589,2,3,-1.2498620239389344,1,1
4,3,2,0,3,3,0.4846715328467153,0.5522151898734177,3,2,0.21377609386638965,0,0
4,22,7,2,17,4,0.5590551181102362,0.5455669122890421,3,1,-0.3882565202376779,0,0
4,20,10,2,13,6,0.5373134328358209,0.5455669122890421,3,3,-1.1171599462764377,0,0
4,10,10,5,2,4,0.5603864734299517,0.5455669122890421,3,1,-0.6923133779567034,0,0
4,10,8,2,9,3,0.5137614678899083,0.5492640692640692,3,1,1.6400110705035211,0,0
1,8,9,2,2,3,0.5874125874125874,0.5455669122890421,0,1,-0.4882204186658507,1,1
4,22,6,6,9,6,0.4,0.5448619976625011,3,1,-0.583269456243507,0,0
2,11,3,1,12,4,0.631578947368421,0.5453419768373516,2,3,0.8736211825541966,1,1
4,3,1,2,19,3,0.6906077348066298,0.5448619976625011,3,2,-0.5399517286051377,0,1
2,6,4,6,8,1,0.5046082949308756,0.5453419768373516,2,4,0.8486302079471534,0,0
4,22,9,8,13,6,0.7380952380952381,0.5474660586589284,3,1,-0.7509588726984636,0,0
4,3,2,2,0,6,0.5885462555066079,0.5457627118644067,3,2,-1.0532663697755917,0,0
2,21,7,5,11,1,0.5341176470588235,0.5497128426540671,2,4,0.7235085659732222,1,1
4,10,10,6,1,5,0.6428571428571429,0.5696629213483146,3,1,-1.3504923477735058,0,0
4,3,3,6,23,6,0.43790849673202614,0.5455669122890421,3,2,-0.27579713450598353,1,0
2,18,6,8,6,4,0.42857142857142855,0.5497128426540671,2,4,0.4735989465237284,0,0
4,16,10,6,1,0,0.5294117647058824,0.5455669122890421,3,0,-0.5881843170940234,1,1
4,3,2,2,1,1,0.5555555555555556,0.5497128426540671,3,2,0.5985538195589444,0,0
4,5,8,2,5,2,0.7105263157894737,0.5497128426540671,3,0,0.2736711496673829,0,1
4,12,3,1,8,1,0.5670498084291188,0.5453419768373516,3,2,0.798648258733067,0,1
1,15,12,2,3,6,0.5669291338582677,0.5474660586589284,0,3,0.07341006900851534,1,1
2,22,9,2,8,4,0.55,0.5515294974508376,2,1,-0.6756527282186746,1,1
0,11,3,6,12,3,0.626890756302521,0.5448619976625011,1,3,-0.5020487887706166,1,1
4,15,3,5,3,5,0.5606361829025845,0.5449667654360535,3,3,2.5144452820003527,1,1
4,10,10,5,2,4,0.5603864734299517,0.5448619976625011,3,1,-0.5399517286051377,0,0
4,21,6,2,8,4,0.45910290237467016,0.5457627118644067,3,4,-1.1922994804268972,0,0
2,11,12,7,6,5,0.5970695970695971,0.5894308943089431,2,3,-0.9277283765819455,0,1
2,3,2,7,10,4,0.6053811659192825,0.5455669122890421,2,2,0.14071910894473635,1,1
0,15,2,8,2,0,0.5669291338582677,0.5497128426540671,1,3,-0.5958482009789319,0,0
2,9,1,2,23,6,0.5833333333333334,0.5528726061615321,2,0,0.014098196759724593,1,1
2,11,12,1,2,2,0.5887850467289719,0.5474660586589284,2,3,0.1817042923057025,0,1
4,12,5,6,0,6,0.6170212765957447,0.5497128426540671,3,2,0.3936277769662085,1,1
4,18,4,5,11,3,0.5952380952380952,0.5480694980694981,3,4,0.02401130334663139,0,1
4,10,8,2,1,6,0.6428571428571429,0.5480694980694981,3,1,-0.05929194534351259,1,1
2,9,11,5,7,6,0.5074626865671642,0.5474660586589284,2,0,0.5355764569210371,1,1
4,3,3,2,16,1,0.5074626865671642,0.5455669122890421,3,2,0.4947579158778483,0,0
4,3,2,6,17,2,0.5375722543352601,0.5497128426540671,3,2,0.5985538195589444,0,0
4,7,12,8,12,3,0.5258620689655172,0.5474660586589284,3,3,-0.31378339591590954,0,0
4,3,5,6,21,5,0.55627425614489,0.5492640692640692,3,2,1.7732962684077516,0,0
4,1,5,7,5,1,0.550429669832655,0.5480694980694981,3,2,0.09065390229874658,0,0
2,22,6,2,2,2,0.5268595041322314,0.5492640692640692,2,1,1.8066175678838092,1,1
4,16,9,8,14,1,0.3838383838383838,0.5480694980694981,3,0,0.04900227795367459,0,0
4,22,11,7,4,2,0.59375,0.5362318840579711,3,1,-0.37509459195005046,0,0
4,15,3,6,17,3,0.53125,0.5480694980694981,3,3,0.04900227795367459,0,0
4,1,2,5,9,5,0.4382716049382716,0.5455669122890421,3,2,-0.33827457102359154,0,0
2,22,8,1,19,5,0.4576271186440678,0.5338541666666666,2,1,1.3532811768856923,1,1
1,19,10,2,5,4,0.7126436781609196,0.5480694980694981,0,0,0.05733260282268898,1,1
4,11,3,6,15,0,0.5380710659898477,0.5474660586589284,3,3,-0.10977382067789801,1,1
4,6,4,2,7,4,0.572661217075386,0.5455669122890421,3,4,-1.1129947838419305,0,0
1,3,4,2,3,4,0.8333333333333334,0.5480694980694981,0,2,0.07399325256071777,1,1
1,1,3,5,3,6,0.550429669832655,0.5497128426540671,0,2,-1.0256096619710238,1,1
4,6,5,6,19,4,0.5309090909090909,0.5448619976625011,3,4,-0.583269456243507,1,1
4,18,4,2,14,1,0.550063371356147,0.5474660586589284,3,4,0.441943687030499,0,0
4,7,2,7,3,3,0.45614035087719296,0.5448619976625011,3,3,-0.44248688931817487,0,1
2,3,3,5,0,5,0.5411051212938005,0.5497128426540671,2,2,-0.5658590439459674,0,1
1,22,10,6,19,2,0.85,0.5337423312883436,0,1,1.389934555494374,1,1
1,22,8,5,19,1,0.456,0.5492640692640692,0,1,1.573368471551406,1,1
1,10,6,7,11,4,0.6875,0.5626168224299065,0,1,1.7397250691820134,1,1
2,20,12,1,2,6,0.6808510638297872,0.5492640692640692,2,3,1.6733323699795788,0,1
4,7,11,2,10,6,0.5555555555555556,0.5455669122890421,3,3,0.12405845920670756,0,0
2,12,5,5,23,6,0.5852534562211982,0.5448619976625011,2,2,-0.7132225112048247,1,1
2,13,3,2,17,2,0.8,0.5696629213483146,2,3,-1.1922994804268972,1,1
4,22,8,0,13,6,0.4594594594594595,0.5453419768373516,3,1,0.47376546138753495,0,0
1,13,3,7,0,5,0.625,0.5449667654360535,0,3,2.5977485306904966,1,1
4,3,2,2,20,4,0.5736040609137056,0.5453419768373516,3,2,0.34889397323819293,1,1
4,12,3,2,12,4,0.6666666666666666,0.5455669122890421,3,2,-0.4632294440588075,1,1
4,3,3,2,14,1,0.5283230510375772,0.5515294974508376,3,2,-0.9057363240092456,1,1
2,21,8,2,15,5,0.5230352303523035,0.5696629213483146,2,4,-1.0007852976933103,1,1
4,3,4,6,11,0,0.3902439024390244,0.5453419768373516,3,2,0.8986121571612398,0,0
4,13,12,2,0,1,0.5185185185185185,0.5265700483091788,3,3,-1.1069969397732438,0,1
4,1,1,2,19,2,0.5147679324894515,0.5497128426540671,3,2,0.9233532320186025,0,0
4,13,12,7,22,6,0.5,0.5474660586589284,3,3,-0.9008213992651375,0,0
4,1,1,5,10,6,0.38461538461538464,0.5497128426540671,3,2,0.548571870344858,1,0
2,21,5,1,0,3,0.49437148217636023,0.5474660586589284,2,4,0.20253010447823852,1,1
4,22,7,7,11,6,0.4230769230769231,0.5449667654360535,3,1,-0.7507089731153895,0,0
4,18,4,5,3,5,0.3333333333333333,0.5449667654360535,3,4,0.7985648738471933,1,0
1,8,10,7,1,4,0.5714285714285714,0.5579268292682927,0,1,-0.07120437571576958,1,1
1,15,11,6,15,2,0.554670528602462,0.5448619976625011,0,3,-0.5724400080897812,1,1
0,12,3,7,19,3,0.483739837398374,0.5453419768373516,1,2,0.5737293598157077,1,1
4,3,5,6,2,4,0.5836734693877551,0.5492640692640692,3,2,0.9736682109603025,1,1
4,22,6,2,17,0,0.6851851851851852,0.5448619976625011,3,1,-0.6157576724176814,1,1
0,10,7,2,11,4,0.5128205128205128,0.5455669122890421,1,1,0.24484816980741633,0,0
2,7,12,6,16,2,0.5277777777777778,0.5500945179584121,2,3,-1.4455413532460901,0,1
1,22,7,6,15,4,0.7777777777777778,0.5455669122890421,0,1,-0.8172682509919194,1,1
4,13,1,7,19,4,0.855072463768116,0.5449667654360535,3,3,2.1396637937056697,1,1
2,1,3,4,16,2,0.40756302521008403,0.5448619976625011,2,2,-0.48580461695654414,0,1
4,10,8,7,14,5,0.5986394557823129,0.5497128426540671,3,1,-0.10860745357349313,1,0
1,22,7,2,4,5,0.5590551181102362,0.5448619976625011,0,1,-0.6049282875744245,1,1
2,12,3,1,18,4,0.4909090909090909,0.5453419768373516,2,2,0.8986121571612398,1,1
4,6,7,1,21,1,0.572661217075386,0.5449667654360535,3,4,1.473237804184518,0,0
4,22,10,6,13,4,0.456,0.5067873303167421,3,1,8.471043977959134,0,0
1,14,6,6,15,5,0.6666666666666666,0.5515294974508376,0,4,-0.8657507391471825,1,1
4,11,11,2,8,4,0.488272921108742,0.5474660586589284,3,3,0.14005266796063054,0,0
2,6,7,2,20,6,0.572661217075386,0.5515294974508376,2,4,-0.8924077533205377,1,1
4,21,7,1,0,5,0.49437148217636023,0.5492640692640692,3,4,0.9736682109603025,0,0
4,22,8,7,3,4,0.4084507042253521,0.5474660586589284,3,1,0.12339201822260173,0,0
2,20,9,6,16,3,0.481651376146789,0.5497128426540671,2,3,-0.5658590439459674,0,1
0,13,12,2,8,0,0.6666666666666666,0.5480694980694981,1,3,0.14063585151283295,0,0
4,12,2,2,6,6,0.7142857142857143,0.5564681724845996,3,2,-1.2696048850483543,0,1
1,10,6,2,20,5,0.5607476635514018,0.5448619976625011,0,1,-0.46414578479259405,1,1
4,19,10,1,21,2,0.35353535353535354,0.5455669122890421,3,0,-0.5881843170940234,1,0
2,4,11,6,23,4,0.42696629213483145,0.5497128426540671,2,3,0.8483803081974729,1,1
1,11,1,2,20,0,0.5664939550949913,0.5448619976625011,0,3,-0.46414578479259405,1,1
4,22,8,6,3,2,0.5996810207336523,0.5480694980694981,3,1,-0.14259519403365656,0,0
4,8,10,2,3,6,0.4411764705882353,0.5515294974508376,3,1,-1.1988804446540142,0,0
4,21,6,6,6,0,0.5230352303523035,0.5448619976625011,3,4,-0.5399517286051377,1,0
2,3,1,6,20,0,0.5491419656786272,0.5480694980694981,2,2,-0.025970645867454997,1,1
4,3,3,5,6,1,0.6541353383458647,0.5453419768373516,3,2,0.8486302079471534,1,1
1,20,1,6,13,1,0.6521739130434783,0.5455669122890421,0,3,-0.36326554563063473,1,1
2,18,4,6,22,4,0.6066666666666667,0.5696629213483146,2,4,-0.8175181505749934,1,1
1,13,11,6,18,6,0.6506024096385542,0.5515294974508376,0,3,-0.8724150245331881,1,1
4,3,5,1,7,1,0.5668449197860963,0.5497128426540671,3,2,-0.5558626790941248,0,1
0,13,10,3,19,1,0.5344827586206896,0.5497128426540671,1,3,0.9733351812326889,1,1
4,0,9,6,5,2,0.0,0.5448619976625011,3,4,-0.46414578479259405,0,0
1,22,8,3,9,6,0.6666666666666666,0.5515294974508376,0,1,-1.2088768090893405,1,1
2,22,6,7,9,6,0.5375722543352601,0.5492640692640692,2,1,1.6733323699795788,1,1
2,2,12,3,23,1,0.5,0.5455669122890421,2,0,0.05741586025459239,1,1
4,22,9,6,4,1,0.42105263157894735,0.5492640692640692,3,1,1.3067980757429454,0,0
4,22,8,2,8,5,0.4782608695652174,0.5474660586589284,3,1,-0.3262788832194311,0,0
2,17,7,2,4,5,0.6086956521739131,0.5492640692640692,2,1,1.6233504207654923,1,1
4,17,6,6,19,0,0.5204359673024523,0.5474660586589284,3,1,0.03600686452985396,0,0
2,19,9,6,16,4,0.53156146179402,0.5492640692640692,2,0,1.6400110705035211,1,1
2,20,11,4,12,4,0.6774193548387096,0.5449667654360535,2,3,0.8485468230612797,0,1
2,21,7,7,10,1,0.7777777777777778,0.5492640692640692,2,4,0.9736682109603025,1,1
4,3,2,2,18,1,0.5418060200668896,0.5455669122890421,3,2,0.049085535385577986,0,0
2,17,8,8,7,4,0.5810344827586207,0.5448619976625011,2,1,-0.5399517286051377,0,0
4,21,7,5,23,6,0.5230352303523035,0.5455669122890421,3,4,0.09073715973064998,1,1
4,22,6,1,3,2,0.5120828538550057,0.5449667654360535,3,1,1.806450798945094,0,0
4,13,10,1,10,2,0.2545454545454545,0.5474660586589284,3,3,0.4730990204034291,0,0
4,6,6,2,21,2,0.572661217075386,0.5497128426540671,3,4,0.8358848208939513,0,1
4,13,2,5,15,3,0.6107784431137725,0.5448619976625011,3,3,-0.46414578479259405,0,0
4,8,12,2,20,4,0.7592592592592593,0.5449667654360535,3,1,-0.7090573487703176,1,0
4,3,2,1,16,3,0.5283230510375772,0.5449667654360535,3,2,0.7235919500260637,0,0
4,22,9,6,3,2,0.6164383561643836,0.5474660586589284,3,1,-1.108996231736753,1,0
1,21,6,6,0,4,0.49437148217636023,0.5492640692640692,0,4,1.506725872599291,1,1
4,3,4,1,5,6,0.7058823529411765,0.5474660586589284,3,2,-1.1214917190402747,0,1
4,6,4,5,13,5,0.46551724137931033,0.5455669122890421,3,4,-1.1796373827940456,1,0
4,18,4,0,19,1,0.21875,0.5474660586589284,3,4,-0.738463385394942,0,0
4,21,5,6,17,4,0.581081081081081,0.5448619976625011,3,4,-0.46414578479259405,0,1
0,22,9,7,2,6,0.5483870967741935,0.5448619976625011,1,1,-0.6157576724176814,0,0
4,12,4,2,7,1,0.4306569343065693,0.5455669122890421,3,2,-0.15917258633978196,0,0
4,22,10,2,9,2,0.581888246628131,0.5515294974508376,3,1,-1.1988804446540142,1,0
2,11,11,6,11,2,0.488272921108742,0.5457627118644067,2,3,-1.404222941595887,1,1
4,1,4,6,16,3,0.40756302521008403,0.5474660586589284,3,2,-1.1922994804268972,0,0
4,12,5,1,4,5,0.5849056603773585,0.5338541666666666,3,2,-0.7651203994849941,1,0
2,12,4,5,14,1,0.5670498084291188,0.5515294974508376,2,2,-0.7058085271529001,1,1
4,12,4,5,5,5,0.4166666666666667,0.5492640692640692,3,2,1.6733323699795788,0,0
4,16,11,8,15,2,0.3,0.5474660586589284,3,0,-0.2762969340053447,0,0
4,22,9,8,14,3,0.581888246628131,0.5492640692640692,3,1,1.3734406746950605,0,0
1,22,8,5,2,0,0.6451612903225806,0.5455669122890421,0,1,-0.4007520075411995,1,1
2,6,4,2,21,1,0.572661217075386,0.5455669122890421,2,4,0.14071910894473635,1,1
1,16,12,6,3,6,0.5313807531380753,0.5448619976625011,0,0,-0.48580461695654414,1,1
2,17,7,7,8,6,0.6458333333333334,0.5480694980694981,2,1,-0.025970645867454997,1,1
1,17,6,3,21,4,1.0,0.5448619976625011,0,1,-0.6049282875744245,1,1
4,3,5,2,12,0,0.43790849673202614,0.5626477541371159,3,2,1.2633137699303,0,0
4,15,11,5,10,4,0.554670528602462,0.5492640692640692,3,3,0.9736682109603025,1,0
4,22,11,2,6,3,0.5608040201005026,0.5522041763341067,3,1,0.2020303049788773,1,0
4,13,1,5,10,5,0.6366782006920415,0.5714285714285714,3,3,0.2768365864822296,0,0
4,11,3,1,12,4,0.47058823529411764,0.5448619976625011,3,3,-0.6157576724176814,0,0
2,18,4,2,23,5,0.5942857142857143,0.5449667654360535,2,4,1.806450798945094,1,1
2,17,9,2,2,2,0.6398601398601399,0.5449667654360535,2,1,1.7398081999929789,0,1
4,5,11,6,4,6,0.4803921568627451,0.5448619976625011,3,0,-0.6157576724176814,0,1
4,20,9,1,23,5,0.5384615384615384,0.5474660586589284,3,3,-0.3012879086123879,1,1
1,11,3,7,18,3,0.7719298245614035,0.5497128426540671,0,3,-0.2660506694038214,1,1
4,10,8,2,10,4,0.5603864734299517,0.5480694980694981,3,1,-0.025970645867454997,0,0
2,9,12,2,2,3,0.84,0.5474660586589284,2,0,-0.3450221141747135,1,1
0,20,9,7,0,4,0.5373134328358209,0.5448619976625011,1,3,-0.4533163374719007,0,0
4,22,6,3,20,3,0.5740740740740741,0.5492640692640692,3,1,1.24015547679083,0,0
2,11,3,0,8,3,0.47058823529411764,0.5528726061615321,2,3,0.43394651851003607,0,0
4,3,2,1,14,0,0.6736842105263158,0.5453419768373516,3,2,0.9485941063753262,0,0
4,7,3,2,18,6,0.6470588235294118,0.5480694980694981,3,3,0.10731455203677537,0,1
4,8,12,2,10,5,0.5,0.5448619976625011,3,1,-0.5182928964411876,0,0
1,8,1,5,17,3,0.5,0.5455669122890421,0,1,-0.10919063712569557,1,1
4,15,2,6,9,6,0.53125,0.5474660586589284,3,3,-0.2762969340053447,0,0
4,22,10,7,7,4,0.5757575757575758,0.5453419768373516,3,1,0.798648258733067,0,0
4,21,5,2,13,0,0.5443330763299923,0.5497128426540671,3,4,-0.16108852523925823,1,1
4,14,5,7,4,0,0.5145631067961165,0.5492640692640692,3,4,1.2068341773147726,0,0
4,3,4,2,4,0,0.535796766743649,0.5474660586589284,3,2,-0.7259678980914205,0,0
4,3,5,3,12,3,0.5418060200668896,0.5480694980694981,3,2,-0.025970645867454997,0,0
1,3,2,7,22,4,0.4343891402714932,0.5528726061615321,0,2,-0.02622054561713548,1,1
2,8,11,6,14,3,0.16666666666666666,0.6005830903790087,2,1,-0.9195646302204199,0,1
4,6,8,6,16,4,0.572661217075386,0.5480694980694981,3,4,-0.27588039193788694,0,0
4,21,4,6,4,6,0.8709677419354839,0.5474660586589284,3,4,-0.7676195224364925,0,0
4,22,9,6,1,2,0.56,0.5449667654360535,3,1,-0.7507089731153895,1,1
1,1,2,6,2,0,0.46473029045643155,0.5515294974508376,0,2,-1.242198108565398,1,1
2,3,3,7,7,6,0.628032345013477,0.5457627118644067,2,2,-1.2256207799029546,1,1
2,12,4,6,10,2,0.4,0.5497128426540671,2,2,-1.1505645350062397,1,1
4,15,3,6,23,4,0.5458015267175572,0.5497128426540671,3,3,0.5985538195589444,0,0
2,21,4,6,7,0,0.5230352303523035,0.5449667654360535,2,4,1.273393391381014,1,1
2,19,9,8,2,4,0.6036585365853658,0.5492640692640692,2,0,1.2068341773147726,0,0
2,11,11,1,2,0,0.5970695970695971,0.5455669122890421,2,3,-0.7506256520398042,1,1
2,11,1,6,17,3,0.5378787878787878,0.5455669122890421,2,3,-0.009226738697522796,1,1
1,21,8,6,9,2,0.5443330763299923,0.5492640692640692,0,4,1.24015547679083,1,1
4,14,6,6,21,4,0.46153846153846156,0.5474660586589284,3,4,0.14005266796063054,1,0
4,10,9,6,1,4,0.0,0.5492640692640692,3,1,1.4067619741711181,0,0
4,13,1,2,23,5,0.4426229508196721,0.5449667654360535,3,3,-0.19266052813361687,1,0
1,11,12,6,1,3,0.5980392156862745,0.5497128426540671,0,3,-0.2809618951061807,1,1
1,15,11,7,10,6,0.5606361829025845,0.5474660586589284,0,3,-0.6926465986153628,1,1
4,3,3,2,4,1,0.5190615835777126,0.5492640692640692,3,2,1.506725872599291,0,1
2,15,2,6,20,1,0.554670528602462,0.5497128426540671,2,3,0.9733351812326889,1,1
2,12,5,7,6,5,0.5826446280991735,0.5453419768373516,2,2,0.598720334422751,1,1
4,19,9,5,18,4,0.5416666666666666,0.5497128426540671,3,0,0.5735628449519011,1,0
4,22,10,3,0,2,1.0,0.5497128426540671,3,1,-0.3259457260378472,1,1
4,17,7,5,22,3,0.484375,0.5474660586589284,3,1,-0.12643447041592681,0,0
4,12,4,3,14,0,0.32051282051282054,0.5448619976625011,3,2,-0.7132225112048247,0,0
4,13,1,6,9,3,0.42857142857142855,0.5497128426540671,3,3,-0.2510560596486208,0,0
1,3,5,6,23,4,0.4777777777777778,0.5497128426540671,0,2,0.9733351812326889,1,1
1,22,8,5,22,4,0.5190839694656488,0.5492640692640692,0,1,1.24015547679083,1,1
4,10,7,5,9,1,0.5128205128205128,0.5448619976625011,3,1,-0.6157576724176814,0,0
4,21,5,2,1,1,0.5581395348837209,0.5455669122890421,3,4,-0.4757249313623291,1,1
4,13,12,2,12,2,0.5498489425981873,0.5448619976625011,3,3,-0.550781175925831,1,1
4,12,2,5,17,0,0.5333333333333333,0.5474660586589284,3,2,-0.47614147342978685,0,1
4,17,9,6,21,2,0.3592233009708738,0.5522388059701493,3,1,0.5238307954874952,0,0
4,17,9,2,14,0,0.45454545454545453,0.5492640692640692,3,1,1.6733323699795788,1,0
0,1,3,7,13,0,0.5851063829787234,0.5448619976625011,1,2,-0.5724400080897812,1,1
4,17,8,1,3,2,0.3592233009708738,0.5474660586589284,3,1,-0.7926104970435356,0,0
1,3,5,6,15,3,0.5487804878048781,0.5522151898734177,0,2,-0.4324905252993647,1,1
4,15,2,2,10,2,0.4189189189189189,0.5455669122890421,3,3,-1.1796373827940456,0,0
4,17,9,2,7,3,0.3592233009708738,0.5448619976625011,3,1,-0.6157576724176814,0,0
4,12,4,5,12,3,0.7733333333333333,0.5515294974508376,3,2,-1.242198108565398,1,1
1,22,9,5,23,0,0.3333333333333333,0.5497128426540671,0,1,-0.2809618951061807,1,1
4,3,5,6,21,0,0.5885462555066079,0.5474660586589284,3,2,-0.47614147342978685,0,0
4,14,8,2,16,0,0.5595238095238095,0.5448619976625011,3,4,-0.44248688931817487,0,0
4,3,2,7,11,5,0.68,0.5449667654360535,3,2,2.2229670423958137,1,1
4,12,3,1,12,2,0.42857142857142855,0.5492640692640692,3,2,1.3067980757429454,0,0
4,22,6,2,18,0,0.5362318840579711,0.5455669122890421,3,1,-0.5007159059693723,0,0
1,12,5,6,14,4,0.5128205128205128,0.5515294974508376,0,2,-0.4326571667841093,1,1
4,1,2,2,12,3,0.40756302521008403,0.5448619976625011,3,2,-0.7132225112048247,0,0
4,9,9,6,12,0,0.5214723926380368,0.5455669122890421,3,0,-1.1754722203595385,0,0
4,22,6,5,10,4,0.5436893203883495,0.5455669122890421,3,1,0.44269338544650827,0,1
1,12,5,5,14,1,0.6071428571428571,0.5515294974508376,0,2,0.14063585151283295,1,1
2,17,7,2,15,2,0.75,0.5480694980694981,2,1,0.14063585151283295,1,1
4,15,11,2,5,1,0.5427872860635696,0.5474660586589284,3,3,-0.28879242130886634,0,0
4,22,9,5,3,3,0.5950920245398773,0.5453419768373516,3,1,0.47376546138753495,0,1
2,19,12,8,19,2,0.53156146179402,0.5455669122890421,2,0,-0.14251193660175315,0,0
4,3,3,7,12,1,0.5491419656786272,0.5455669122890421,3,2,-1.1171599462764377,1,1
0,17,7,7,8,1,0.41627906976744183,0.5497128426540671,1,1,-0.08611560141812867,0,0
4,7,1,3,9,6,0.7435897435897436,0.5474660586589284,3,3,0.441943687030499,0,0
4,11,1,1,18,3,0.519280205655527,0.5449667654360535,3,3,2.014708920670454,1,1
4,17,9,7,14,0,0.45454545454545453,0.5492640692640692,3,1,1.6400110705035211,0,0
4,13,2,1,3,4,0.6730769230769231,0.5564681724845996,3,3,-1.3733174359986304,0,0
4,18,4,7,5,5,0.6511627906976745,0.5515294974508376,3,4,-0.39267158242186556,0,0
4,3,1,2,23,1,0.5524861878453039,0.5492640692640692,3,2,1.24015547679083,1,0
4,22,7,2,7,6,0.5833333333333334,0.5455669122890421,3,1,-0.2882926218095051,0,0
4,10,6,5,19,4,0.5617977528089888,0.5608365019011406,3,1,-0.5127115937735327,0,0
2,21,6,2,5,4,0.7142857142857143,0.5497128426540671,2,4,0.4735989465237284,1,1
2,15,11,5,13,2,0.554670528602462,0.5492640692640692,2,3,1.1401915783626573,1,1
1,3,5,2,1,4,0.5283230510375772,0.5453419768373516,0,2,0.5237474106016213,1,1
4,3,2,1,21,4,0.6736842105263158,0.5497128426540671,3,2,-0.5958482009789319,0,1
4,3,5,5,7,4,0.17647058823529413,0.5449667654360535,3,2,1.6231836518267773,0,0
4,18,7,2,3,6,0.5581395348837209,0.5474660586589284,3,4,0.5355764569210371,0,0
4,14,5,6,9,6,0.555956678700361,0.5457627118644067,3,4,-1.1619771029851826,0,1
4,3,4,5,23,5,0.44545454545454544,0.5448619976625011,3,2,-0.5020487887706166,1,0
